Date,Open,High,Low,Close,Adj Close,Volume
2023-09-11,4.283999919891357,4.300000190734863,4.271999835968018,4.288000106811523,4.288000106811523,0
2023-09-12,4.285999774932861,4.297999858856201,4.263999938964844,4.263999938964844,4.263999938964844,0
2023-09-13,4.311999797821045,4.343999862670898,4.235000133514404,4.249000072479248,4.249000072479248,0
2023-09-14,4.229000091552734,4.297999858856201,4.2230000495910645,4.288000106811523,4.288000106811523,0
2023-09-15,4.320000171661377,4.3379998207092285,4.302999973297119,4.322000026702881,4.322000026702881,0
2023-09-18,4.336999893188477,4.359000205993652,4.310999870300293,4.318999767303467,4.318999767303467,0
2023-09-19,4.333000183105469,4.364999771118164,4.324999809265137,4.364999771118164,4.364999771118164,0
2023-09-20,4.339000225067139,4.361000061035156,4.313000202178955,4.348999977111816,4.348999977111816,0
2023-09-21,4.466000080108643,4.489999771118164,4.461999893188477,4.480000019073486,4.480000019073486,0
2023-09-22,4.473999977111816,4.486000061035156,4.423999786376953,4.438000202178955,4.438000202178955,0
2023-09-25,4.505000114440918,4.546000003814697,4.499000072479248,4.541999816894531,4.541999816894531,0
2023-09-26,4.485000133514404,4.564000129699707,4.482999801635742,4.558000087738037,4.558000087738037,0
2023-09-27,4.506999969482422,4.64300012588501,4.491000175476074,4.625999927520752,4.625999927520752,0
2023-09-28,4.624000072479248,4.688000202178955,4.5970001220703125,4.5970001220703125,4.5970001220703125,0
2023-09-29,4.548999786376953,4.574999809265137,4.507999897003174,4.572999954223633,4.572999954223633,0
2023-10-02,4.63100004196167,4.703000068664551,4.626999855041504,4.683000087738037,4.683000087738037,0
2023-10-03,4.736999988555908,4.806000232696533,4.695000171661377,4.802000045776367,4.802000045776367,0
2023-10-04,4.75600004196167,4.794000148773193,4.7270002365112305,4.735000133514404,4.735000133514404,0
2023-10-05,4.730999946594238,4.7769999504089355,4.703999996185303,4.7170000076293945,4.7170000076293945,0
2023-10-06,4.739999771118164,4.88700008392334,4.739999771118164,4.783999919891357,4.783999919891357,0
2023-10-09,4.796999931335449,4.796999931335449,4.796999931335449,4.796999931335449,4.796999931335449,0
2023-10-10,4.703000068664551,4.7129998207092285,4.618000030517578,4.65500020980835,4.65500020980835,0
2023-10-11,4.580999851226807,4.624000072479248,4.564000129699707,4.59499979019165,4.59499979019165,0
2023-10-12,4.544000148773193,4.728000164031982,4.5320000648498535,4.711999893188477,4.711999893188477,0
2023-10-13,4.61899995803833,4.650000095367432,4.585999965667725,4.629000186920166,4.629000186920166,0
2023-10-16,4.690999984741211,4.724999904632568,4.665999889373779,4.711999893188477,4.711999893188477,0
2023-10-17,4.764999866485596,4.860000133514404,4.761000156402588,4.8470001220703125,4.8470001220703125,0
2023-10-18,4.839000225067139,4.927999973297119,4.834000110626221,4.9039998054504395,4.9039998054504395,0
2023-10-19,4.964000225067139,4.995999813079834,4.894000053405762,4.98799991607666,4.98799991607666,0
2023-10-20,4.978000164031982,4.993000030517578,4.892000198364258,4.923999786376953,4.923999786376953,0
